Time	Agent	D1	SSCMax_D1	D2	SSCMax_D2	D3	SSCMax_D3	D4	SSCMax_D4
111.265000	1	340.802584	525	340.802584	525	340.802584	525	0.000000	-2147483648
111.270000	1	340.632182	525	340.632182	525	340.632182	525	0.000000	-2147483648
111.275000	1	340.461866	525	340.461866	525	340.461866	525	0.000000	-2147483648
111.280000	1	340.291635	525	340.291635	525	340.291635	525	0.000000	-2147483648
111.285000	1	340.121490	525	340.121490	525	340.121490	525	0.000000	-2147483648
111.290000	1	339.951429	525	339.951429	525	339.951429	525	0.000000	-2147483648
111.295000	1	339.781453	525	339.781453	525	339.781453	525	0.000000	-2147483648
111.300000	1	339.611562	525	339.611562	525	339.611562	525	0.000000	-2147483648
111.305000	1	339.441757	525	339.441757	525	339.441757	525	0.000000	-2147483648
111.310000	1	339.272036	525	339.272036	525	339.272036	525	0.000000	-2147483648
111.315000	1	339.102400	525	339.102400	525	339.102400	525	0.000000	-2147483648
111.320000	1	338.932848	525	338.932848	525	338.932848	525	0.000000	-2147483648
111.325000	1	338.763382	525	338.763382	525	338.763382	525	0.000000	-2147483648
111.330000	1	338.594000	525	338.594000	525	338.594000	525	0.000000	-2147483648
111.335000	1	338.424703	525	338.424703	525	338.424703	525	0.000000	-2147483648
111.340000	1	338.255491	525	338.255491	525	338.255491	525	0.000000	-2147483648
111.345000	1	338.086363	525	338.086363	525	338.086363	525	0.000000	-2147483648
111.350000	1	337.917320	525	337.917320	525	337.917320	525	0.000000	-2147483648
111.355000	1	337.748361	525	337.748361	525	337.748361	525	0.000000	-2147483648
111.360000	1	337.579487	525	337.579487	525	337.579487	525	0.000000	-2147483648
111.365000	1	337.410697	525	337.410697	525	337.410697	525	0.000000	-2147483648
111.370000	1	337.241992	525	337.241992	525	337.241992	525	0.000000	-2147483648
111.375000	1	337.073371	525	337.073371	525	337.073371	525	0.000000	-2147483648
111.380000	1	336.904834	525	336.904834	525	336.904834	525	0.000000	-2147483648
111.385000	1	336.736382	525	336.736382	525	336.736382	525	0.000000	-2147483648
111.390000	1	336.568014	525	336.568014	525	336.568014	525	0.000000	-2147483648
111.395000	1	336.399730	525	336.399730	525	336.399730	525	0.000000	-2147483648
111.400000	1	336.231530	525	336.231530	525	336.231530	525	0.000000	-2147483648
111.405000	1	336.063414	525	336.063414	525	336.063414	525	0.000000	-2147483648
111.410000	1	335.895383	525	335.895383	525	335.895383	525	0.000000	-2147483648
111.415000	1	335.727435	525	335.727435	525	335.727435	525	0.000000	-2147483648
111.420000	1	335.559571	525	335.559571	525	335.559571	525	0.000000	-2147483648
111.425000	1	335.391791	525	335.391791	525	335.391791	525	0.000000	-2147483648
111.430000	1	335.224095	525	335.224095	525	335.224095	525	0.000000	-2147483648
111.435000	1	335.056483	525	335.056483	525	335.056483	525	0.000000	-2147483648
111.440000	1	334.888955	525	334.888955	525	334.888955	525	0.000000	-2147483648
111.445000	1	334.721511	525	334.721511	525	334.721511	525	0.000000	-2147483648
111.450000	1	334.554150	525	334.554150	525	334.554150	525	0.000000	-2147483648
111.455000	1	334.386873	525	334.386873	525	334.386873	525	0.000000	-2147483648
111.460000	1	334.219679	525	334.219679	525	334.219679	525	0.000000	-2147483648
111.465000	1	334.052570	525	334.052570	525	334.052570	525	0.000000	-2147483648
111.470000	1	333.885543	525	333.885543	525	333.885543	525	0.000000	-2147483648
111.475000	1	333.718600	525	333.718600	525	333.718600	525	0.000000	-2147483648
111.480000	1	333.551741	525	333.551741	525	333.551741	525	0.000000	-2147483648
111.485000	1	333.384965	525	333.384965	525	333.384965	525	0.000000	-2147483648
111.490000	1	333.218273	525	333.218273	525	333.218273	525	0.000000	-2147483648
111.495000	1	333.051664	525	333.051664	525	333.051664	525	0.000000	-2147483648
111.500000	1	332.885138	525	332.885138	525	332.885138	525	0.000000	-2147483648
111.505000	1	332.718695	525	332.718695	525	332.718695	525	0.000000	-2147483648
111.510000	1	332.552336	525	332.552336	525	332.552336	525	0.000000	-2147483648
111.515000	1	332.386060	525	332.386060	525	332.386060	525	0.000000	-2147483648
111.520000	1	332.219867	525	332.219867	525	332.219867	525	0.000000	-2147483648
111.525000	1	332.053757	525	332.053757	525	332.053757	525	0.000000	-2147483648
111.530000	1	331.887730	525	331.887730	525	331.887730	525	0.000000	-2147483648
111.535000	1	331.721786	525	331.721786	525	331.721786	525	0.000000	-2147483648
111.540000	1	331.555925	525	331.555925	525	331.555925	525	0.000000	-2147483648
111.545000	1	331.390147	525	331.390147	525	331.390147	525	0.000000	-2147483648
111.550000	1	331.224452	525	331.224452	525	331.224452	525	0.000000	-2147483648
111.555000	1	331.058840	525	331.058840	525	331.058840	525	0.000000	-2147483648
111.560000	1	330.893310	525	330.893310	525	330.893310	525	0.000000	-2147483648
111.565000	1	330.727864	525	330.727864	525	330.727864	525	0.000000	-2147483648
111.570000	1	330.562500	525	330.562500	525	330.562500	525	0.000000	-2147483648
111.575000	1	330.397219	525	330.397219	525	330.397219	525	0.000000	-2147483648
111.580000	1	330.232020	525	330.232020	525	330.232020	525	0.000000	-2147483648
111.585000	1	330.066904	525	330.066904	525	330.066904	525	0.000000	-2147483648
111.590000	1	329.901871	525	329.901871	525	329.901871	525	0.000000	-2147483648
111.595000	1	329.736920	525	329.736920	525	329.736920	525	0.000000	-2147483648
111.600000	1	329.572051	525	329.572051	525	329.572051	525	0.000000	-2147483648
111.605000	1	329.407265	525	329.407265	525	329.407265	525	0.000000	-2147483648
111.610000	1	329.242562	525	329.242562	525	329.242562	525	0.000000	-2147483648
111.615000	1	329.077940	525	329.077940	525	329.077940	525	0.000000	-2147483648
111.620000	1	328.913401	525	328.913401	525	328.913401	525	0.000000	-2147483648
111.625000	1	328.748945	525	328.748945	525	328.748945	525	0.000000	-2147483648
111.630000	1	328.584570	525	328.584570	525	328.584570	525	0.000000	-2147483648
111.635000	1	328.420278	525	328.420278	525	328.420278	525	0.000000	-2147483648
111.640000	1	328.256068	525	328.256068	525	328.256068	525	0.000000	-2147483648
111.645000	1	328.091940	525	328.091940	525	328.091940	525	0.000000	-2147483648
111.650000	1	327.927894	525	327.927894	525	327.927894	525	0.000000	-2147483648
111.655000	1	327.763930	525	327.763930	525	327.763930	525	0.000000	-2147483648
111.660000	1	327.600048	525	327.600048	525	327.600048	525	0.000000	-2147483648
111.665000	1	327.436248	525	327.436248	525	327.436248	525	0.000000	-2147483648
111.670000	1	327.272530	525	327.272530	525	327.272530	525	0.000000	-2147483648
111.675000	1	327.108893	525	327.108893	525	327.108893	525	0.000000	-2147483648
111.680000	1	326.945339	525	326.945339	525	326.945339	525	0.000000	-2147483648
111.685000	1	326.781866	525	326.781866	525	326.781866	525	0.000000	-2147483648
111.690000	1	326.618475	525	326.618475	525	326.618475	525	0.000000	-2147483648
111.695000	1	326.455166	525	326.455166	525	326.455166	525	0.000000	-2147483648
111.700000	1	326.291938	525	326.291938	525	326.291938	525	0.000000	-2147483648
111.705000	1	326.128793	525	326.128793	525	326.128793	525	0.000000	-2147483648
111.710000	1	325.965728	525	325.965728	525	325.965728	525	0.000000	-2147483648
111.715000	1	325.802745	525	325.802745	525	325.802745	525	0.000000	-2147483648
111.720000	1	325.639844	525	325.639844	525	325.639844	525	0.000000	-2147483648
111.725000	1	325.477024	525	325.477024	525	325.477024	525	0.000000	-2147483648
111.730000	1	325.314285	525	325.314285	525	325.314285	525	0.000000	-2147483648
111.735000	1	325.151628	525	325.151628	525	325.151628	525	0.000000	-2147483648
111.740000	1	324.989052	525	324.989052	525	324.989052	525	0.000000	-2147483648
111.745000	1	324.826558	525	324.826558	525	324.826558	525	0.000000	-2147483648
111.750000	1	324.664145	525	324.664145	525	324.664145	525	0.000000	-2147483648
111.755000	1	324.501813	525	324.501813	525	324.501813	525	0.000000	-2147483648
111.760000	1	324.339562	525	324.339562	525	324.339562	525	0.000000	-2147483648
111.765000	1	324.177392	525	324.177392	525	324.177392	525	0.000000	-2147483648
111.770000	1	324.015303	525	324.015303	525	324.015303	525	0.000000	-2147483648
111.775000	1	323.853296	525	323.853296	525	323.853296	525	0.000000	-2147483648
111.780000	1	323.691369	525	323.691369	525	323.691369	525	0.000000	-2147483648
111.785000	1	323.529523	525	323.529523	525	323.529523	525	0.000000	-2147483648
111.790000	1	323.367758	525	323.367758	525	323.367758	525	0.000000	-2147483648
111.795000	1	323.206075	525	323.206075	525	323.206075	525	0.000000	-2147483648
111.800000	1	323.044472	525	323.044472	525	323.044472	525	0.000000	-2147483648
111.805000	1	322.882949	525	322.882949	525	322.882949	525	0.000000	-2147483648
111.810000	1	322.721508	525	322.721508	525	322.721508	525	0.000000	-2147483648
111.815000	1	322.560147	525	322.560147	525	322.560147	525	0.000000	-2147483648
111.820000	1	322.398867	525	322.398867	525	322.398867	525	0.000000	-2147483648
111.825000	1	322.237668	525	322.237668	525	322.237668	525	0.000000	-2147483648
111.830000	1	322.076549	525	322.076549	525	322.076549	525	0.000000	-2147483648
111.835000	1	321.915510	525	321.915510	525	321.915510	525	0.000000	-2147483648
111.840000	1	321.754553	525	321.754553	525	321.754553	525	0.000000	-2147483648
111.845000	1	321.593675	525	321.593675	525	321.593675	525	0.000000	-2147483648
111.850000	1	321.432879	525	321.432879	525	321.432879	525	0.000000	-2147483648
111.855000	1	321.272162	525	321.272162	525	321.272162	525	0.000000	-2147483648
111.860000	1	321.111526	525	321.111526	525	321.111526	525	0.000000	-2147483648
111.865000	1	320.950970	525	320.950970	525	320.950970	525	0.000000	-2147483648
111.870000	1	320.790495	525	320.790495	525	320.790495	525	0.000000	-2147483648
111.875000	1	320.630100	525	320.630100	525	320.630100	525	0.000000	-2147483648
111.880000	1	320.469785	525	320.469785	525	320.469785	525	0.000000	-2147483648
111.885000	1	320.309550	525	320.309550	525	320.309550	525	0.000000	-2147483648
111.890000	1	320.149395	525	320.149395	525	320.149395	525	0.000000	-2147483648
111.895000	1	319.989320	525	319.989320	525	319.989320	525	0.000000	-2147483648
111.900000	1	319.829326	525	319.829326	525	319.829326	525	0.000000	-2147483648
111.905000	1	319.669411	525	319.669411	525	319.669411	525	0.000000	-2147483648
111.910000	1	319.509576	525	319.509576	525	319.509576	525	0.000000	-2147483648
111.915000	1	319.349821	525	319.349821	525	319.349821	525	0.000000	-2147483648
111.920000	1	319.190146	525	319.190146	525	319.190146	525	0.000000	-2147483648
111.925000	1	319.030551	525	319.030551	525	319.030551	525	0.000000	-2147483648
111.930000	1	318.871036	525	318.871036	525	318.871036	525	0.000000	-2147483648
111.935000	1	318.711601	525	318.711601	525	318.711601	525	0.000000	-2147483648
111.940000	1	318.552245	525	318.552245	525	318.552245	525	0.000000	-2147483648
111.945000	1	318.392969	525	318.392969	525	318.392969	525	0.000000	-2147483648
111.950000	1	318.233772	525	318.233772	525	318.233772	525	0.000000	-2147483648
111.955000	1	318.074655	525	318.074655	525	318.074655	525	0.000000	-2147483648
111.960000	1	317.915618	525	317.915618	525	317.915618	525	0.000000	-2147483648
111.965000	1	317.756660	525	317.756660	525	317.756660	525	0.000000	-2147483648
111.970000	1	317.597782	525	317.597782	525	317.597782	525	0.000000	-2147483648
111.975000	1	317.438983	525	317.438983	525	317.438983	525	0.000000	-2147483648
111.980000	1	317.280263	525	317.280263	525	317.280263	525	0.000000	-2147483648
111.985000	1	317.121623	525	317.121623	525	317.121623	525	0.000000	-2147483648
111.990000	1	316.963063	525	316.963063	525	316.963063	525	0.000000	-2147483648
111.995000	1	316.804581	525	316.804581	525	316.804581	525	0.000000	-2147483648
112.000000	1	316.646179	525	316.646179	525	316.646179	525	0.000000	-2147483648
112.005000	1	316.487856	525	316.487856	525	316.487856	525	0.000000	-2147483648
112.005000	1	366.329612	525	366.329612	525	366.329612	525	0.000000	-2147483648
112.010000	1	366.146447	525	366.146447	525	366.146447	525	0.000000	-2147483648
112.015000	1	365.963374	525	365.963374	525	365.963374	525	0.000000	-2147483648
112.020000	1	365.780392	525	365.780392	525	365.780392	525	0.000000	-2147483648
112.025000	1	365.597502	525	365.597502	525	365.597502	525	0.000000	-2147483648
112.030000	1	365.414703	525	365.414703	525	365.414703	525	0.000000	-2147483648
112.035000	1	365.231996	525	365.231996	525	365.231996	525	0.000000	-2147483648
112.040000	1	365.049380	525	365.049380	525	365.049380	525	0.000000	-2147483648
112.045000	1	364.866855	525	364.866855	525	364.866855	525	0.000000	-2147483648
112.050000	1	364.684422	525	364.684422	525	364.684422	525	0.000000	-2147483648
112.055000	1	364.502079	525	364.502079	525	364.502079	525	0.000000	-2147483648
112.060000	1	364.319828	525	364.319828	525	364.319828	525	0.000000	-2147483648
112.065000	1	364.137668	525	364.137668	525	364.137668	525	0.000000	-2147483648
112.070000	1	363.955600	525	363.955600	525	363.955600	525	0.000000	-2147483648
112.075000	1	363.773622	525	363.773622	525	363.773622	525	0.000000	-2147483648
112.080000	1	363.591735	525	363.591735	525	363.591735	525	0.000000	-2147483648
112.085000	1	363.409939	525	363.409939	525	363.409939	525	0.000000	-2147483648
112.090000	1	363.228234	525	363.228234	525	363.228234	525	0.000000	-2147483648
112.095000	1	363.046620	525	363.046620	525	363.046620	525	0.000000	-2147483648
112.100000	1	362.865097	525	362.865097	525	362.865097	525	0.000000	-2147483648
112.105000	1	362.683664	525	362.683664	525	362.683664	525	0.000000	-2147483648
112.110000	1	362.502322	525	362.502322	525	362.502322	525	0.000000	-2147483648
112.115000	1	362.321071	525	362.321071	525	362.321071	525	0.000000	-2147483648
112.120000	1	362.139911	525	362.139911	525	362.139911	525	0.000000	-2147483648
112.125000	1	361.958841	525	361.958841	525	361.958841	525	0.000000	-2147483648
112.130000	1	361.777861	525	361.777861	525	361.777861	525	0.000000	-2147483648
112.135000	1	361.596972	525	361.596972	525	361.596972	525	0.000000	-2147483648
112.140000	1	361.416174	525	361.416174	525	361.416174	525	0.000000	-2147483648
112.145000	1	361.235466	525	361.235466	525	361.235466	525	0.000000	-2147483648
112.150000	1	361.054848	525	361.054848	525	361.054848	525	0.000000	-2147483648
112.155000	1	360.874321	525	360.874321	525	360.874321	525	0.000000	-2147483648
112.160000	1	360.693883	525	360.693883	525	360.693883	525	0.000000	-2147483648
112.165000	1	360.513536	525	360.513536	525	360.513536	525	0.000000	-2147483648
112.170000	1	360.333280	525	360.333280	525	360.333280	525	0.000000	-2147483648
112.175000	1	360.153113	525	360.153113	525	360.153113	525	0.000000	-2147483648
112.180000	1	359.973036	525	359.973036	525	359.973036	525	0.000000	-2147483648
112.185000	1	359.793050	525	359.793050	525	359.793050	525	0.000000	-2147483648
112.190000	1	359.613153	525	359.613153	525	359.613153	525	0.000000	-2147483648
112.195000	1	359.433347	525	359.433347	525	359.433347	525	0.000000	-2147483648
112.200000	1	359.253630	525	359.253630	525	359.253630	525	0.000000	-2147483648
112.205000	1	359.074003	525	359.074003	525	359.074003	525	0.000000	-2147483648
112.210000	1	358.894466	525	358.894466	525	358.894466	525	0.000000	-2147483648
112.215000	1	358.715019	525	358.715019	525	358.715019	525	0.000000	-2147483648
112.220000	1	358.535662	525	358.535662	525	358.535662	525	0.000000	-2147483648
112.225000	1	358.356394	525	358.356394	525	358.356394	525	0.000000	-2147483648
112.230000	1	358.177216	525	358.177216	525	358.177216	525	0.000000	-2147483648
112.235000	1	357.998127	525	357.998127	525	357.998127	525	0.000000	-2147483648
112.240000	1	357.819128	525	357.819128	525	357.819128	525	0.000000	-2147483648
112.245000	1	357.640218	525	357.640218	525	357.640218	525	0.000000	-2147483648
112.250000	1	357.461398	525	357.461398	525	357.461398	525	0.000000	-2147483648
112.255000	1	357.282668	525	357.282668	525	357.282668	525	0.000000	-2147483648
112.260000	1	357.104026	525	357.104026	525	357.104026	525	0.000000	-2147483648
112.265000	1	356.925474	525	356.925474	525	356.925474	525	0.000000	-2147483648
112.270000	1	356.747011	525	356.747011	525	356.747011	525	0.000000	-2147483648
112.275000	1	356.568638	525	356.568638	525	356.568638	525	0.000000	-2147483648
112.280000	1	356.390354	525	356.390354	525	356.390354	525	0.000000	-2147483648
112.285000	1	356.212158	525	356.212158	525	356.212158	525	0.000000	-2147483648
112.290000	1	356.034052	525	356.034052	525	356.034052	525	0.000000	-2147483648
112.295000	1	355.856035	525	355.856035	525	355.856035	525	0.000000	-2147483648
112.300000	1	355.678107	525	355.678107	525	355.678107	525	0.000000	-2147483648
112.305000	1	355.500268	525	355.500268	525	355.500268	525	0.000000	-2147483648
112.310000	1	355.322518	525	355.322518	525	355.322518	525	0.000000	-2147483648
112.315000	1	355.144857	525	355.144857	525	355.144857	525	0.000000	-2147483648
112.320000	1	354.967284	525	354.967284	525	354.967284	525	0.000000	-2147483648
112.325000	1	354.789801	525	354.789801	525	354.789801	525	0.000000	-2147483648
112.330000	1	354.612406	525	354.612406	525	354.612406	525	0.000000	-2147483648
112.335000	1	354.435100	525	354.435100	525	354.435100	525	0.000000	-2147483648
112.340000	1	354.257882	525	354.257882	525	354.257882	525	0.000000	-2147483648
112.345000	1	354.080753	525	354.080753	525	354.080753	525	0.000000	-2147483648
112.350000	1	353.903713	525	353.903713	525	353.903713	525	0.000000	-2147483648
112.355000	1	353.726761	525	353.726761	525	353.726761	525	0.000000	-2147483648
112.360000	1	353.549898	525	353.549898	525	353.549898	525	0.000000	-2147483648
112.365000	1	353.373123	525	353.373123	525	353.373123	525	0.000000	-2147483648
112.370000	1	353.196436	525	353.196436	525	353.196436	525	0.000000	-2147483648
112.375000	1	353.019838	525	353.019838	525	353.019838	525	0.000000	-2147483648
112.380000	1	352.843328	525	352.843328	525	352.843328	525	0.000000	-2147483648
112.385000	1	352.666906	525	352.666906	525	352.666906	525	0.000000	-2147483648
112.390000	1	352.490573	525	352.490573	525	352.490573	525	0.000000	-2147483648
112.395000	1	352.314328	525	352.314328	525	352.314328	525	0.000000	-2147483648
112.400000	1	352.138170	525	352.138170	525	352.138170	525	0.000000	-2147483648
112.405000	1	351.962101	525	351.962101	525	351.962101	525	0.000000	-2147483648
112.410000	1	351.786120	525	351.786120	525	351.786120	525	0.000000	-2147483648
112.415000	1	351.610227	525	351.610227	525	351.610227	525	0.000000	-2147483648
112.420000	1	351.434422	525	351.434422	525	351.434422	525	0.000000	-2147483648
112.425000	1	351.258705	525	351.258705	525	351.258705	525	0.000000	-2147483648
112.430000	1	351.083076	525	351.083076	525	351.083076	525	0.000000	-2147483648
112.435000	1	350.907534	525	350.907534	525	350.907534	525	0.000000	-2147483648
112.440000	1	350.732080	525	350.732080	525	350.732080	525	0.000000	-2147483648
112.445000	1	350.556714	525	350.556714	525	350.556714	525	0.000000	-2147483648
112.450000	1	350.381436	525	350.381436	525	350.381436	525	0.000000	-2147483648
112.455000	1	350.206245	525	350.206245	525	350.206245	525	0.000000	-2147483648
112.460000	1	350.031142	525	350.031142	525	350.031142	525	0.000000	-2147483648
112.465000	1	349.856126	525	349.856126	525	349.856126	525	0.000000	-2147483648
112.470000	1	349.681198	525	349.681198	525	349.681198	525	0.000000	-2147483648
112.475000	1	349.506358	525	349.506358	525	349.506358	525	0.000000	-2147483648
112.480000	1	349.331605	525	349.331605	525	349.331605	525	0.000000	-2147483648
112.485000	1	349.156939	525	349.156939	525	349.156939	525	0.000000	-2147483648
112.490000	1	348.982360	525	348.982360	525	348.982360	525	0.000000	-2147483648
112.495000	1	348.807869	525	348.807869	525	348.807869	525	0.000000	-2147483648
112.500000	1	348.633465	525	348.633465	525	348.633465	525	0.000000	-2147483648
112.505000	1	348.459148	525	348.459148	525	348.459148	525	0.000000	-2147483648
112.510000	1	348.284919	525	348.284919	525	348.284919	525	0.000000	-2147483648
112.515000	1	348.110776	525	348.110776	525	348.110776	525	0.000000	-2147483648
112.520000	1	347.936721	525	347.936721	525	347.936721	525	0.000000	-2147483648
112.525000	1	347.762753	525	347.762753	525	347.762753	525	0.000000	-2147483648
112.530000	1	347.588871	525	347.588871	525	347.588871	525	0.000000	-2147483648
112.535000	1	347.415077	525	347.415077	525	347.415077	525	0.000000	-2147483648
112.540000	1	347.241369	525	347.241369	525	347.241369	525	0.000000	-2147483648
112.545000	1	347.067749	525	347.067749	525	347.067749	525	0.000000	-2147483648
112.550000	1	346.894215	525	346.894215	525	346.894215	525	0.000000	-2147483648
112.555000	1	346.720768	525	346.720768	525	346.720768	525	0.000000	-2147483648
112.560000	1	346.547407	525	346.547407	525	346.547407	525	0.000000	-2147483648
112.565000	1	346.374134	525	346.374134	525	346.374134	525	0.000000	-2147483648
112.570000	1	346.200947	525	346.200947	525	346.200947	525	0.000000	-2147483648
112.575000	1	346.027846	525	346.027846	525	346.027846	525	0.000000	-2147483648
112.580000	1	345.854832	525	345.854832	525	345.854832	525	0.000000	-2147483648
112.585000	1	345.681905	525	345.681905	525	345.681905	525	0.000000	-2147483648
112.590000	1	345.509064	525	345.509064	525	345.509064	525	0.000000	-2147483648
112.595000	1	345.336309	525	345.336309	525	345.336309	525	0.000000	-2147483648
112.600000	1	345.163641	525	345.163641	525	345.163641	525	0.000000	-2147483648
112.605000	1	344.991059	525	344.991059	525	344.991059	525	0.000000	-2147483648
112.610000	1	344.818564	525	344.818564	525	344.818564	525	0.000000	-2147483648
112.615000	1	344.646154	525	344.646154	525	344.646154	525	0.000000	-2147483648
112.620000	1	344.473831	525	344.473831	525	344.473831	525	0.000000	-2147483648
112.625000	1	344.301594	525	344.301594	525	344.301594	525	0.000000	-2147483648
112.630000	1	344.129444	525	344.129444	525	344.129444	525	0.000000	-2147483648
112.635000	1	343.957379	525	343.957379	525	343.957379	525	0.000000	-2147483648
112.640000	1	343.785400	525	343.785400	525	343.785400	525	0.000000	-2147483648
112.645000	1	343.613508	525	343.613508	525	343.613508	525	0.000000	-2147483648
112.650000	1	343.441701	525	343.441701	525	343.441701	525	0.000000	-2147483648
112.655000	1	343.269980	525	343.269980	525	343.269980	525	0.000000	-2147483648
112.660000	1	343.098345	525	343.098345	525	343.098345	525	0.000000	-2147483648
112.665000	1	342.926796	525	342.926796	525	342.926796	525	0.000000	-2147483648
112.670000	1	342.755332	525	342.755332	525	342.755332	525	0.000000	-2147483648
112.675000	1	342.583955	525	342.583955	525	342.583955	525	0.000000	-2147483648
112.680000	1	342.412663	525	342.412663	525	342.412663	525	0.000000	-2147483648
112.685000	1	342.241456	525	342.241456	525	342.241456	525	0.000000	-2147483648
112.690000	1	342.070336	525	342.070336	525	342.070336	525	0.000000	-2147483648
112.695000	1	341.899300	525	341.899300	525	341.899300	525	0.000000	-2147483648
112.700000	1	341.728351	525	341.728351	525	341.728351	525	0.000000	-2147483648
112.705000	1	341.557487	525	341.557487	525	341.557487	525	0.000000	-2147483648
112.710000	1	341.386708	525	341.386708	525	341.386708	525	0.000000	-2147483648
112.715000	1	341.216015	525	341.216015	525	341.216015	525	0.000000	-2147483648
112.720000	1	341.045407	525	341.045407	525	341.045407	525	0.000000	-2147483648
112.725000	1	340.874884	525	340.874884	525	340.874884	525	0.000000	-2147483648
112.730000	1	340.704446	525	340.704446	525	340.704446	525	0.000000	-2147483648
112.735000	1	340.534094	525	340.534094	525	340.534094	525	0.000000	-2147483648
112.740000	1	340.363827	525	340.363827	525	340.363827	525	0.000000	-2147483648
112.745000	1	340.193645	525	340.193645	525	340.193645	525	0.000000	-2147483648
112.750000	1	340.023548	525	340.023548	525	340.023548	525	0.000000	-2147483648
112.755000	1	339.853537	525	339.853537	525	339.853537	525	0.000000	-2147483648
112.760000	1	339.683610	525	339.683610	525	339.683610	525	0.000000	-2147483648
112.765000	1	339.513768	525	339.513768	525	339.513768	525	0.000000	-2147483648
112.770000	1	339.344011	525	339.344011	525	339.344011	525	0.000000	-2147483648
112.775000	1	339.174339	525	339.174339	525	339.174339	525	0.000000	-2147483648
112.780000	1	339.004752	525	339.004752	525	339.004752	525	0.000000	-2147483648
112.785000	1	338.835250	525	338.835250	525	338.835250	525	0.000000	-2147483648
112.790000	1	338.665832	525	338.665832	525	338.665832	525	0.000000	-2147483648
112.795000	1	338.496499	525	338.496499	525	338.496499	525	0.000000	-2147483648
112.800000	1	338.327251	525	338.327251	525	338.327251	525	0.000000	-2147483648
112.805000	1	338.158087	525	338.158087	525	338.158087	525	0.000000	-2147483648
112.810000	1	337.989008	525	337.989008	525	337.989008	525	0.000000	-2147483648
112.815000	1	337.820014	525	337.820014	525	337.820014	525	0.000000	-2147483648
112.820000	1	337.651104	525	337.651104	525	337.651104	525	0.000000	-2147483648
112.825000	1	337.482278	525	337.482278	525	337.482278	525	0.000000	-2147483648
112.830000	1	337.313537	525	337.313537	525	337.313537	525	0.000000	-2147483648
112.835000	1	337.144880	525	337.144880	525	337.144880	525	0.000000	-2147483648
112.840000	1	336.976308	525	336.976308	525	336.976308	525	0.000000	-2147483648
112.845000	1	336.807820	525	336.807820	525	336.807820	525	0.000000	-2147483648
112.850000	1	336.639416	525	336.639416	525	336.639416	525	0.000000	-2147483648
112.855000	1	336.471096	525	336.471096	525	336.471096	525	0.000000	-2147483648
112.860000	1	336.302860	525	336.302860	525	336.302860	525	0.000000	-2147483648
112.865000	1	336.134709	525	336.134709	525	336.134709	525	0.000000	-2147483648
112.870000	1	335.966642	525	335.966642	525	335.966642	525	0.000000	-2147483648
112.875000	1	335.798658	525	335.798658	525	335.798658	525	0.000000	-2147483648
112.880000	1	335.630759	525	335.630759	525	335.630759	525	0.000000	-2147483648
112.885000	1	335.462944	525	335.462944	525	335.462944	525	0.000000	-2147483648
112.890000	1	335.295212	525	335.295212	525	335.295212	525	0.000000	-2147483648
112.895000	1	335.127565	525	335.127565	525	335.127565	525	0.000000	-2147483648
112.900000	1	334.960001	525	334.960001	525	334.960001	525	0.000000	-2147483648
112.905000	1	334.792521	525	334.792521	525	334.792521	525	0.000000	-2147483648
112.910000	1	334.625125	525	334.625125	525	334.625125	525	0.000000	-2147483648
112.915000	1	334.457812	525	334.457812	525	334.457812	525	0.000000	-2147483648
112.920000	1	334.290583	525	334.290583	525	334.290583	525	0.000000	-2147483648
112.925000	1	334.123438	525	334.123438	525	334.123438	525	0.000000	-2147483648
112.930000	1	333.956376	525	333.956376	525	333.956376	525	0.000000	-2147483648
112.935000	1	333.789398	525	333.789398	525	333.789398	525	0.000000	-2147483648
112.940000	1	333.622503	525	333.622503	525	333.622503	525	0.000000	-2147483648
112.945000	1	333.455692	525	333.455692	525	333.455692	525	0.000000	-2147483648
112.950000	1	333.288964	525	333.288964	525	333.288964	525	0.000000	-2147483648
112.955000	1	333.122320	525	333.122320	525	333.122320	525	0.000000	-2147483648
112.960000	1	332.955758	525	332.955758	525	332.955758	525	0.000000	-2147483648
112.965000	1	332.789281	525	332.789281	525	332.789281	525	0.000000	-2147483648
112.970000	1	332.622886	525	332.622886	525	332.622886	525	0.000000	-2147483648
112.975000	1	332.456574	525	332.456574	525	332.456574	525	0.000000	-2147483648
112.980000	1	332.290346	525	332.290346	525	332.290346	525	0.000000	-2147483648
112.985000	1	332.124201	525	332.124201	525	332.124201	525	0.000000	-2147483648
112.990000	1	331.958139	525	331.958139	525	331.958139	525	0.000000	-2147483648
112.995000	1	331.792160	525	331.792160	525	331.792160	525	0.000000	-2147483648
113.000000	1	331.626264	525	331.626264	525	331.626264	525	0.000000	-2147483648
113.005000	1	331.460451	525	331.460451	525	331.460451	525	0.000000	-2147483648
113.005000	1	381.294720	525	381.294720	525	381.294720	525	0.000000	-2147483648
113.010000	1	381.104073	525	381.104073	525	381.104073	525	0.000000	-2147483648
113.015000	1	380.913521	525	380.913521	525	380.913521	525	0.000000	-2147483648
113.020000	1	380.723064	525	380.723064	525	380.723064	525	0.000000	-2147483648
113.025000	1	380.532703	525	380.532703	525	380.532703	525	0.000000	-2147483648
113.030000	1	380.342436	525	380.342436	525	380.342436	525	0.000000	-2147483648
113.035000	1	380.152265	525	380.152265	525	380.152265	525	0.000000	-2147483648
