	Repl	Time	Sus	Pos	Alv	Fem	Male	u25	midd	o50	md	md_u25	mdMid	md50	md_f	md_m	conc	c_f	c_m	c_u25	c2550	c50	Tx	TarTx	dAIDS	dNat	susc_d	new_inf	susc_d_u50	new_inf50	f25	m25	fMid	mMid	f50	m50,	if	im	i25	iMid	i50	if25	im25	ifMid	imMid	if50	im50		Inf_Tx_u25	Inf_Tx_Mid	Inf_Tx50	Inf_Tx_f	Inf_Tx_m	Dur	Dur18	Dur25	DurMid	Dur50	TotTx	NoTarg		AvePartMen20	AvePartMen25	AvePartMen30	AvePartMen40	AvePartMen50		AvePartWomen20	AvePartWomen25	AvePartWomen30	AvePartWomen40	AvePartWomen50		concF24	concM25	concFMid	concMMid	concF50	concM50		md_F24	mdM25	md_FMid	mdMMid	md_F50	mdM50	Prev50		MP_m25	MP_mMid	MP_m50	MP_f25	MP_fMid	MP_f50		susc_d25	susc_dMid	susc_d_o50	newinfs25	newinfsMid	newinfs_o50	Age	AgeS	AgeI
20	1	210	21	32	53	24	29	12	27	14	0.79	0.75	0.89	0.64	0.88	0.72	0.00	0.00	0.00	0.00	0.00	0.00	14	0	0	0	4299	6	2199	6	6.000000	6.000000	12.000000	15.000000	6.000000	8.000000	14.000000	18.000000	4.000000	24.000000	4.000000	3.000000	1.000000	11.000000	13.000000	0.000000	4.000000	1	11	2	5	9	3860.876010	743.375355	1157.093181	3695.721832	6496.915776	14	14	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.833333	0.666667	1.000000	0.800000	0.666667	0.625000	0.717949	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1281	918	2100	0	6	0	41.760716	43.273550	40.767918
21	1	220	21	32	53	24	29	12	27	14	0.79	0.75	0.89	0.64	0.88	0.72	0.00	0.00	0.00	0.00	0.00	0.00	14	0	0	0	4509	6	2309	6	6.000000	6.000000	12.000000	15.000000	6.000000	8.000000	14.000000	18.000000	4.000000	24.000000	4.000000	3.000000	1.000000	11.000000	13.000000	0.000000	4.000000	1	11	2	5	9	3864.029279	746.717821	1160.435647	3699.064298	6499.541999	14	14	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.833333	0.666667	1.000000	0.800000	0.666667	0.625000	0.717949	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1361	948	2200	0	6	0	41.788113	43.300948	40.795316
22	1	230	21	32	53	24	29	12	27	14	0.79	0.75	0.89	0.64	0.88	0.72	0.00	0.00	0.00	0.00	0.00	0.00	14	0	0	0	4719	6	2419	6	6.000000	6.000000	12.000000	15.000000	6.000000	8.000000	14.000000	18.000000	4.000000	24.000000	4.000000	3.000000	1.000000	11.000000	13.000000	0.000000	4.000000	1	11	2	5	9	3867.182549	750.060286	1163.778112	3702.406764	6502.168222	14	14	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.833333	0.666667	1.000000	0.800000	0.666667	0.625000	0.717949	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1441	978	2300	0	6	0	41.815510	43.328345	40.822713
23	1	240	21	32	53	24	29	11	28	14	0.79	0.73	0.89	0.64	0.88	0.72	0.00	0.00	0.00	0.00	0.00	0.00	16	0	0	0	4929	6	2529	6	6.000000	5.000000	12.000000	16.000000	6.000000	8.000000	14.000000	18.000000	4.000000	24.000000	4.000000	3.000000	1.000000	11.000000	13.000000	0.000000	4.000000	1	12	3	5	11	3870.335818	753.402752	1107.718390	3638.420495	6504.794445	16	16	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.833333	0.600000	1.000000	0.812500	0.666667	0.625000	0.717949	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1516	1013	2400	0	6	0	41.842908	43.355742	40.850110
24	1	250	21	32	53	24	29	11	28	14	0.79	0.73	0.89	0.64	0.88	0.72	0.00	0.00	0.00	0.00	0.00	0.00	17	0	0	0	5139	6	2639	6	6.000000	5.000000	12.000000	16.000000	6.000000	8.000000	14.000000	18.000000	4.000000	24.000000	4.000000	3.000000	1.000000	11.000000	13.000000	0.000000	4.000000	1	13	3	6	11	3873.489088	756.745218	1111.060856	3641.762960	6507.420668	17	17	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.833333	0.600000	1.000000	0.812500	0.666667	0.625000	0.717949	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1586	1053	2500	0	6	0	41.870305	43.383139	40.877507
25	1	260	21	32	53	24	29	11	28	14	0.79	0.73	0.89	0.64	0.88	0.72	0.00	0.00	0.00	0.00	0.00	0.00	17	0	0	0	5349	6	2749	6	6.000000	5.000000	12.000000	16.000000	6.000000	8.000000	14.000000	18.000000	4.000000	24.000000	4.000000	3.000000	1.000000	11.000000	13.000000	0.000000	4.000000	1	13	3	6	11	3876.642357	760.087684	1114.403322	3645.105426	6510.046891	17	17	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.833333	0.600000	1.000000	0.812500	0.666667	0.625000	0.717949	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1656	1093	2600	0	6	0	41.897702	43.410537	40.904905
26	1	270	21	32	53	24	29	11	28	14	0.79	0.73	0.89	0.64	0.88	0.72	0.00	0.00	0.00	0.00	0.00	0.00	17	0	0	0	5559	6	2859	6	6.000000	5.000000	12.000000	16.000000	6.000000	8.000000	14.000000	18.000000	4.000000	24.000000	4.000000	3.000000	1.000000	11.000000	13.000000	0.000000	4.000000	1	13	3	6	11	3879.766802	763.430149	1117.745787	3648.447892	6512.563989	17	17	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.833333	0.600000	1.000000	0.812500	0.666667	0.625000	0.717949	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1726	1133	2700	0	6	0	41.925099	43.437934	40.932302
27	1	280	21	32	53	24	29	11	28	14	0.79	0.73	0.89	0.64	0.88	0.72	0.00	0.00	0.00	0.00	0.00	0.00	17	0	0	0	5769	6	2969	6	6.000000	5.000000	12.000000	16.000000	6.000000	8.000000	14.000000	18.000000	4.000000	24.000000	4.000000	3.000000	1.000000	11.000000	13.000000	0.000000	4.000000	1	13	3	6	11	3882.857006	766.772615	1121.088253	3651.790358	6514.951465	17	17	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.833333	0.600000	1.000000	0.812500	0.666667	0.625000	0.717949	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1796	1173	2800	0	6	0	41.952497	43.465331	40.959699
28	1	290	21	32	53	24	29	11	28	14	0.79	0.73	0.89	0.64	0.88	0.72	0.00	0.00	0.00	0.00	0.00	0.00	17	0	0	0	5979	6	3079	6	6.000000	5.000000	12.000000	16.000000	6.000000	8.000000	14.000000	18.000000	4.000000	24.000000	4.000000	3.000000	1.000000	11.000000	13.000000	0.000000	4.000000	1	13	3	6	11	3885.947210	770.115081	1124.430719	3655.132823	6517.338940	17	17	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.833333	0.600000	1.000000	0.812500	0.666667	0.625000	0.717949	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1866	1213	2900	0	6	0	41.979894	43.492728	40.987096
29	1	300	21	32	53	24	29	11	28	14	0.79	0.73	0.89	0.64	0.88	0.72	0.00	0.00	0.00	0.00	0.00	0.00	17	0	0	0	6189	6	3189	6	6.000000	5.000000	12.000000	16.000000	6.000000	8.000000	14.000000	18.000000	4.000000	24.000000	4.000000	3.000000	1.000000	11.000000	13.000000	0.000000	4.000000	1	13	3	6	11	3889.037414	773.457547	1127.773185	3658.475289	6519.726416	17	17	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.833333	0.600000	1.000000	0.812500	0.666667	0.625000	0.717949	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1936	1253	3000	0	6	0	42.007291	43.520126	41.014494
