repl	time	Agent	SPVL	Status	tInf	s	tx	tx_d	tx_dA	Age	Pdrop	V	CD4	D1	D2	D3	D4	Met	Donor_Index	TransDR_status	AcqDR_status	mut_at_loc1	mut_at_loc2	mut_at_loc3	mut_at_loc4	mut_at_loc5	V00000	V00001	V00010	V00011	V00100	V00101	V00110	V00111	V01000	V01001	V01010	V01011	V01100	V01101	V01110	V01111	V10000	V10001	V10010	V10011	V10100	V10101	V10110	V10111	V11000	V11001	V11010	V11011	V11100	V11101	V11110	V11111
1	50	29	136396.291631	1	0.000000	0.140000	0	0	0	39.24	0.00	1.59e+005	1	0.0	0.0	0.0	0.0	2	0	0	0	0	0	1	0	0	2.4e-003	3.0e-007	0.0e+000	0.0e+000	1.6e+005	0.0e+000	2.0e-007	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	4.3e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	50	30	27946.961558	1	0.000000	0.140000	0	0	0	33.61	0.00	5.42e+004	2	0.0	0.0	0.0	0.0	2	0	0	0	0	0	1	0	0	6.7e-004	0.0e+000	0.0e+000	0.0e+000	5.4e+004	3.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	50	31	226.189079	1	0.000000	0.140000	0	0	0	26.32	0.00	5.38e+004	1	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	6.7e-004	0.0e+000	0.0e+000	0.0e+000	5.4e+004	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	50	32	4222.411669	1	0.000000	0.140000	0	0	0	55.87	0.00	5.38e+004	1	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	6.7e-004	0.0e+000	0.0e+000	0.0e+000	5.4e+004	2.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.0e-007	0.0e+000	0.0e+000	0.0e+000	4.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	50	33	41441.860469	1	0.000000	0.140000	0	0	0	35.35	0.00	5.54e+004	1	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	6.9e-004	0.0e+000	0.0e+000	0.0e+000	5.5e+004	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	50	34	371.037800	1	0.000000	0.140000	0	0	0	41.27	0.00	5.38e+004	1	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	6.7e-004	0.0e+000	0.0e+000	0.0e+000	5.4e+004	3.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	3.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	5.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	50	36	228708.341389	1	0.000000	0.140000	0	0	0	44.29	0.00	2.68e+005	1	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	4.4e-003	8.0e-007	9.1e-006	0.0e+000	2.7e+005	6.0e-007	1.0e-007	0.0e+000	2.0e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	3.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	50	40	8701430.738929	1	20.000000	0.140000	0	0	0	48.59	0.00	0.00e+000	3	0.0	0.0	0.0	0.0	3	36	0	0	0	0	0	0	0	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	50	41	76826.226185	1	0.000000	0.140000	0	0	0	31.75	0.00	8.58e+004	1	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	1.2e-003	0.0e+000	0.0e+000	0.0e+000	8.6e+004	3.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	2.2e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	50	42	59.785082	1	0.000000	0.140000	0	0	0	35.04	0.00	5.38e+004	2	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	6.7e-004	0.0e+000	0.0e+000	0.0e+000	5.4e+004	2.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	3.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	50	43	1563.405713	1	0.000000	0.140000	0	0	0	49.24	0.00	5.38e+004	1	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	6.8e-004	0.0e+000	1.0e-007	0.0e+000	5.4e+004	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	50	44	11161.561000	1	0.000000	0.140000	0	0	0	19.11	0.00	5.38e+004	2	0.0	0.0	0.0	0.0	2	0	0	0	0	0	1	0	0	6.7e-004	0.0e+000	1.0e-007	0.0e+000	5.4e+004	1.0e-007	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e-007	2.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	50	45	446.090107	1	0.000000	0.140000	0	0	0	47.79	0.00	5.38e+004	1	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	6.7e-004	0.0e+000	1.0e-007	0.0e+000	5.4e+004	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	50	46	24.785560	1	0.000000	0.140000	0	0	0	48.31	0.00	5.38e+004	1	0.0	0.0	0.0	0.0	2	0	0	0	0	0	1	0	0	6.7e-004	0.0e+000	0.0e+000	0.0e+000	5.4e+004	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	50	48	20795.051164	1	0.000000	0.140000	0	0	0	21.89	0.00	5.40e+004	1	0.0	0.0	0.0	0.0	3	0	0	0	0	0	1	0	0	6.7e-004	0.0e+000	7.0e-007	0.0e+000	5.4e+004	2.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.0e-006	0.0e+000	0.0e+000	0.0e+000	2.0e-007	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	50	49	12230.433726	1	0.000000	0.140000	0	0	0	29.74	0.00	5.39e+004	1	0.0	0.0	0.0	0.0	2	0	0	0	0	0	1	0	0	6.7e-004	0.0e+000	0.0e+000	0.0e+000	5.4e+004	0.0e+000	2.0e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	50	50	326.341070	1	0.000000	0.140000	0	0	0	31.46	0.00	5.38e+004	1	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	6.7e-004	0.0e+000	0.0e+000	0.0e+000	5.4e+004	6.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	1	12039.707278	1	0.000000	0.140000	0	0	0	40.76	0.00	3.58e+004	1	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	4.4e-004	8.0e-007	0.0e+000	0.0e+000	3.6e+004	0.0e+000	4.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	4	15348.819482	1	47.000000	0.140000	0	0	0	41.01	0.00	4.73e+003	1	0.0	0.0	0.0	0.0	2	45	0	0	0	0	0	0	0	3.7e-001	1.6e-005	3.0e-007	0.0e+000	4.7e+003	3.6e-001	3.3e-002	9.2e-003	4.3e-005	0.0e+000	0.0e+000	0.0e+000	1.8e-002	5.8e-004	3.6e-005	9.0e-006	2.2e-004	0.0e+000	0.0e+000	0.0e+000	8.6e-002	8.9e-006	3.0e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	5.2e-006	0.0e+000	0.0e+000	0.0e+000
1	60	6	243315.061145	1	0.000000	0.140000	0	0	0	46.55	0.00	2.86e+005	2	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	5.4e-003	2.2e-005	2.7e-005	0.0e+000	2.9e+005	2.0e-007	7.0e-007	0.0e+000	4.0e-006	0.0e+000	0.0e+000	0.0e+000	6.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	6.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	7	1095.404124	1	0.000000	0.140000	0	0	0	34.46	0.00	3.57e+004	1	0.0	0.0	0.0	0.0	3	0	0	0	0	0	1	0	0	4.4e-004	0.0e+000	0.0e+000	0.0e+000	3.6e+004	0.0e+000	4.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	10	15165.400741	1	0.000000	0.140000	0	0	0	32.64	0.00	3.58e+004	1	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	4.5e-004	1.0e-007	0.0e+000	0.0e+000	3.6e+004	1.0e-007	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	12	16699.329953	1	0.000000	0.140000	0	0	0	39.64	0.00	3.59e+004	1	0.0	0.0	0.0	0.0	2	0	0	0	0	0	1	0	0	4.5e-004	0.0e+000	0.0e+000	0.0e+000	3.6e+004	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	13	1539.877276	1	39.000000	0.140000	0	0	0	41.56	0.00	8.40e+006	1	0.0	0.0	0.0	0.0	1	42	0	0	0	0	0	0	0	1.8e+003	2.0e-001	3.7e+000	4.0e-007	8.4e+006	7.6e+001	9.1e+002	2.6e-002	1.3e+000	2.7e-004	2.2e-003	5.0e-007	2.5e-006	3.4e-003	2.0e-001	6.6e-005	1.6e+001	1.2e-004	4.7e-004	0.0e+000	4.0e+002	9.3e-003	2.2e-001	3.1e-005	6.6e-003	0.0e+000	1.6e-006	0.0e+000	1.7e-002	4.3e-006	1.2e-005	0.0e+000
1	60	16	13149.964330	1	0.000000	0.140000	0	0	0	19.81	0.00	3.58e+004	1	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	4.4e-004	0.0e+000	1.0e-006	0.0e+000	3.6e+004	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	3.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	17	3567.744593	1	0.000000	0.140000	0	0	0	16.53	0.00	3.57e+004	1	0.0	0.0	0.0	0.0	2	0	0	0	0	0	1	0	0	4.4e-004	0.0e+000	0.0e+000	0.0e+000	3.6e+004	0.0e+000	0.0e+000	0.0e+000	4.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	4.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	18	586.936443	1	0.000000	0.140000	0	0	0	60.12	0.00	3.57e+004	1	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	4.4e-004	0.0e+000	0.0e+000	0.0e+000	3.6e+004	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	20	21118.073257	1	0.000000	0.140000	0	0	0	64.03	0.00	3.61e+004	1	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	4.4e-004	0.0e+000	1.0e-007	0.0e+000	3.6e+004	7.0e-007	2.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	3.0e-007	0.0e+000	0.0e+000	0.0e+000	2.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	21	46285.820294	1	0.000000	0.140000	0	0	0	79.64	0.00	5.02e+004	3	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	6.5e-004	0.0e+000	0.0e+000	0.0e+000	5.0e+004	0.0e+000	1.0e-007	0.0e+000	1.7e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	26	3462.262190	1	9.000000	0.140000	0	0	0	46.75	0.00	0.00e+000	1	0.0	0.0	0.0	0.0	1	18	0	0	0	0	0	0	0	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	29	136396.291631	1	0.000000	0.140000	0	0	0	39.27	0.00	1.60e+005	1	0.0	0.0	0.0	0.0	2	0	0	0	0	0	1	0	0	2.8e-003	0.0e+000	7.0e-007	0.0e+000	1.6e+005	0.0e+000	4.0e-007	0.0e+000	5.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.3e-005	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	30	27946.961558	1	0.000000	0.140000	0	0	0	33.64	0.00	3.68e+004	2	0.0	0.0	0.0	0.0	2	0	0	0	0	0	1	0	0	4.6e-004	0.0e+000	0.0e+000	0.0e+000	3.7e+004	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.0e-007	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	31	226.189079	1	0.000000	0.140000	0	0	0	26.35	0.00	3.57e+004	1	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	4.4e-004	0.0e+000	0.0e+000	0.0e+000	3.6e+004	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	32	4222.411669	1	0.000000	0.140000	0	0	0	55.90	0.00	3.57e+004	1	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	4.4e-004	0.0e+000	0.0e+000	0.0e+000	3.6e+004	4.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	4.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	33	41441.860469	1	0.000000	0.140000	0	0	0	35.38	0.00	4.43e+004	1	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	5.6e-004	0.0e+000	0.0e+000	0.0e+000	4.4e+004	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	34	371.037800	1	0.000000	0.140000	0	0	0	41.30	0.00	3.57e+004	1	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	4.5e-004	0.0e+000	0.0e+000	0.0e+000	3.6e+004	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	36	228708.341389	1	0.000000	0.140000	0	0	0	44.31	0.00	2.69e+005	1	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	5.0e-003	6.7e-006	2.4e-005	0.0e+000	2.7e+005	5.0e-007	0.0e+000	0.0e+000	5.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	40	8701430.738929	1	20.000000	0.140000	0	0	0	48.61	0.00	0.00e+000	3	0.0	0.0	0.0	0.0	3	36	0	0	0	0	0	0	0	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	41	76826.226185	1	0.000000	0.140000	0	0	0	31.78	0.00	8.90e+004	1	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	1.3e-003	0.0e+000	0.0e+000	0.0e+000	8.9e+004	2.0e-007	5.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	42	59.785082	1	0.000000	0.140000	0	0	0	35.07	0.00	3.57e+004	2	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	4.4e-004	0.0e+000	0.0e+000	0.0e+000	3.6e+004	6.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	5.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	43	1563.405713	1	0.000000	0.140000	0	0	0	49.26	0.00	3.57e+004	1	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	4.4e-004	0.0e+000	5.0e-007	0.0e+000	3.6e+004	2.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	4.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	44	11161.561000	1	0.000000	0.140000	0	0	0	19.13	0.00	3.58e+004	2	0.0	0.0	0.0	0.0	2	0	0	0	0	0	1	0	0	4.5e-004	0.0e+000	0.0e+000	0.0e+000	3.6e+004	0.0e+000	3.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	3.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	45	446.090107	1	0.000000	0.140000	0	0	0	47.82	0.00	3.57e+004	1	0.0	0.0	0.0	0.0	1	0	0	0	0	0	1	0	0	4.4e-004	0.0e+000	0.0e+000	0.0e+000	3.6e+004	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	46	24.785560	1	0.000000	0.140000	0	0	0	48.34	0.00	3.57e+004	1	0.0	0.0	0.0	0.0	2	0	0	0	0	0	1	0	0	4.4e-004	0.0e+000	0.0e+000	0.0e+000	3.6e+004	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	1.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
1	60	48	20795.051164	1	0.000000	0.140000	0	0	0	21.92	0.00	3.61e+004	1	0.0	0.0	0.0	0.0	3	0	0	0	0	0	1	0	0	4.5e-004	0.0e+000	3.0e-007	0.0e+000	3.6e+004	2.2e-006	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	2.0e-007	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000	0.0e+000
